run,agent,week,type,no_response,partial_week_record,primary_chars,primary_exact_duplicate,primary_near_duplicate,primary_max_prior_jaccard,reflection_chars,reflection_exact_duplicate,reflection_near_duplicate,reflection_max_prior_jaccard
Run 1,Adrian Vale,7,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,7,solo,0,0,365,0,0,0.448718,865,0,0,0.355769
Run 1,Adrian Vale,7,solo,0,0,416,0,0,0.462366,678,0,0,0.586957
Run 1,Adrian Vale,7,solo,0,0,314,0,0,0.027523,630,0,0,0.025641
Run 1,Adrian Vale,7,solo,0,0,450,0,0,0.033058,829,0,0,0.046763
Run 1,Adrian Vale,7,solo,0,0,481,0,0,0.061069,648,0,0,0.021739
Run 1,Adrian Vale,7,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Adrian Vale,7,solo,0,0,927,0,0,0.013575,614,0,0,0.033019
Run 1,Adrian Vale,7,solo,0,0,305,0,0,0.129032,611,0,0,0.040201
Run 1,Adrian Vale,7,solo,0,0,359,0,0,0.145299,496,0,0,0.065934
Run 1,Adrian Vale,8,solo,0,0,453,0,0,0.201681,661,0,0,0.029661
Run 1,Adrian Vale,8,solo,0,0,374,0,0,0.021739,661,0,0,0.010695
Run 1,Adrian Vale,8,solo,0,0,430,0,0,0.063694,668,0,0,0.043478
Run 1,Adrian Vale,8,solo,0,0,420,0,0,0.073171,620,0,0,0.059055
Run 1,Adrian Vale,8,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,8,solo,0,0,470,0,0,0.225225,723,0,0,0.374302
Run 1,Adrian Vale,8,solo,0,0,405,0,0,0.158879,723,1,0,1.0
Run 1,Adrian Vale,8,solo,0,0,367,0,0,0.082645,579,0,0,0.046392
Run 1,Adrian Vale,8,solo,0,0,452,0,0,0.078261,674,0,0,0.015075
Run 1,Adrian Vale,8,solo,0,0,397,0,0,0.067227,653,0,0,0.021645
Run 1,Adrian Vale,8,solo,0,0,405,0,0,0.40404,719,0,0,0.598765
Run 1,Adrian Vale,8,solo,0,0,391,0,0,0.055944,678,0,0,0.065
Run 1,Adrian Vale,8,solo,0,0,457,0,0,0.093023,708,0,0,0.119835
Run 1,Adrian Vale,8,solo,0,0,381,0,0,0.076923,801,0,0,0.015625
Run 1,Adrian Vale,8,solo,1,0,489,0,1,0.853659,11,1,0,0.0
Run 1,Adrian Vale,8,solo,0,0,417,0,0,0.040984,577,0,0,0.031963
Run 1,Adrian Vale,8,solo,0,0,569,0,0,0.053691,594,0,0,0.049327
Run 1,Adrian Vale,8,solo,0,0,442,0,0,0.016393,690,0,0,0.024038
Run 1,Adrian Vale,9,solo,0,0,405,1,0,1.0,816,0,0,0.478723
Run 1,Adrian Vale,9,solo,0,0,344,0,0,0.036697,607,0,0,0.052885
Run 1,Adrian Vale,9,solo,0,0,338,0,0,0.030928,791,0,0,0.025641
Run 1,Adrian Vale,9,solo,0,0,472,0,0,0.072464,526,0,0,0.04
Run 1,Adrian Vale,9,solo,0,0,405,1,0,1.0,816,1,0,1.0
Run 1,Adrian Vale,9,solo,0,0,308,0,0,0.119266,658,0,0,0.054054
Run 1,Adrian Vale,9,solo,0,0,307,0,0,0.066667,632,0,0,0.072115
Run 1,Adrian Vale,9,solo,0,0,272,0,0,0.048077,761,0,0,0.053097
Run 1,Adrian Vale,9,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,9,solo,0,0,405,0,0,0.728395,816,1,0,1.0
Run 1,Adrian Vale,9,solo,0,0,405,1,0,1.0,816,1,0,1.0
Run 1,Adrian Vale,9,solo,0,0,609,0,0,0.067901,633,0,0,0.09375
Run 1,Adrian Vale,9,solo,0,0,387,0,0,0.197802,624,0,0,0.137255
Run 1,Adrian Vale,9,solo,0,0,446,0,0,0.096774,882,0,0,0.040892
Run 1,Adrian Vale,9,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,9,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Adrian Vale,10,solo,0,0,414,0,1,0.868421,731,0,0,0.466667
Run 1,Adrian Vale,10,solo,0,0,296,0,0,0.081633,651,0,0,0.028708
Run 1,Adrian Vale,10,solo,0,0,456,0,0,0.127273,700,0,0,0.028037
Run 1,Adrian Vale,10,solo,0,0,342,0,0,0.09,635,0,0,0.051163
Run 1,Adrian Vale,10,solo,0,0,405,1,0,1.0,728,0,0,0.692308
Run 1,Adrian Vale,10,solo,0,0,348,0,0,0.118182,648,0,0,0.023346
Run 1,Adrian Vale,10,solo,0,0,344,0,0,0.101852,662,0,0,0.055838
Run 1,Adrian Vale,10,solo,0,0,354,0,0,0.151786,651,0,0,0.054299
Run 1,Adrian Vale,10,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,10,solo,0,0,405,1,0,1.0,742,0,0,0.508475
Run 1,Adrian Vale,10,solo,0,0,414,1,0,1.0,710,0,0,0.736486
Run 1,Adrian Vale,10,solo,0,0,347,0,0,0.144144,584,0,0,0.039326
Run 1,Adrian Vale,10,solo,0,0,500,0,0,0.086207,603,0,0,0.034826
Run 1,Adrian Vale,10,solo,0,0,476,0,0,0.047619,659,0,0,0.041284
Run 1,Adrian Vale,10,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,10,solo,0,0,476,0,0,0.172932,704,0,1,0.913043
Run 1,Adrian Vale,11,solo,0,0,411,0,1,0.881579,989,0,0,0.394619
Run 1,Adrian Vale,11,solo,0,0,443,0,0,0.028986,600,0,0,0.055777
Run 1,Adrian Vale,11,solo,0,0,472,0,0,0.046875,556,0,0,0.022124
Run 1,Adrian Vale,11,solo,0,0,307,0,0,0.031579,616,0,0,0.07772
Run 1,Adrian Vale,11,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,11,solo,0,0,484,0,0,0.765306,735,0,0,0.626316
Run 1,Adrian Vale,11,solo,0,0,414,1,0,1.0,797,0,0,0.79085
Run 1,Adrian Vale,11,solo,0,0,348,0,0,0.027027,631,0,0,0.018868
Run 1,Adrian Vale,11,solo,0,0,450,0,0,0.074324,596,0,0,0.026087
Run 1,Adrian Vale,11,solo,0,0,524,0,0,0.026316,692,0,0,0.068493
Run 1,Adrian Vale,11,solo,0,0,414,1,0,1.0,797,1,0,1.0
Run 1,Adrian Vale,11,solo,0,0,322,0,0,0.042017,583,0,0,0.037234
Run 1,Adrian Vale,11,solo,0,0,550,0,0,0.055556,575,0,0,0.087209
Run 1,Adrian Vale,11,solo,0,0,400,0,0,0.080292,685,0,0,0.033333
Run 1,Adrian Vale,11,solo,0,0,407,0,1,0.868421,989,1,0,1.0
Run 1,Adrian Vale,11,solo,0,0,412,0,0,0.072727,717,0,0,0.047809
Run 1,Adrian Vale,11,solo,0,0,484,0,0,0.057143,582,0,0,0.083744
Run 1,Adrian Vale,11,solo,0,0,278,0,0,0.02521,634,0,0,0.02834
Run 1,Adrian Vale,12,solo,0,0,407,1,0,1.0,764,0,0,0.473934
Run 1,Adrian Vale,12,solo,0,0,518,0,0,0.086957,672,0,0,0.035
Run 1,Adrian Vale,12,solo,0,0,481,0,0,0.064286,706,0,0,0.04918
Run 1,Adrian Vale,12,solo,0,0,536,0,0,0.057377,692,0,0,0.057269
Run 1,Adrian Vale,12,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,12,solo,0,0,484,1,0,1.0,606,0,0,0.555556
Run 1,Adrian Vale,12,solo,0,0,559,0,0,0.752688,764,1,0,1.0
Run 1,Adrian Vale,12,solo,0,0,520,0,0,0.032895,651,0,0,0.045643
Run 1,Adrian Vale,12,solo,0,0,411,0,0,0.074766,517,0,0,0.035088
Run 1,Adrian Vale,12,solo,0,0,359,0,0,0.028369,554,0,0,0.034146
Run 1,Adrian Vale,12,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,12,solo,0,0,484,1,0,1.0,606,1,0,1.0
Run 1,Adrian Vale,12,solo,0,0,569,0,0,0.75,764,1,0,1.0
Run 1,Adrian Vale,12,solo,0,0,376,0,0,0.048,644,0,0,0.03653
Run 1,Adrian Vale,12,solo,0,0,445,0,0,0.085938,701,0,0,0.023041
Run 1,Adrian Vale,12,solo,0,0,409,0,0,0.09009,775,0,0,0.03913
Run 1,Adrian Vale,13,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,13,solo,0,0,406,0,0,0.266129,747,0,0,0.558824
Run 1,Adrian Vale,13,solo,0,0,385,0,0,0.769231,747,1,0,1.0
Run 1,Adrian Vale,13,solo,0,0,351,0,0,0.032787,747,0,0,0.048458
Run 1,Adrian Vale,13,solo,0,0,548,0,0,0.046875,672,0,0,0.047826
Run 1,Adrian Vale,13,solo,0,0,346,0,0,0.073394,648,0,0,0.059459
Run 1,Adrian Vale,13,joint,0,0,297,0,0,0.0,431,0,0,0.0
Run 1,Adrian Vale,13,solo,0,0,490,0,0,0.54955,747,1,0,1.0
Run 1,Adrian Vale,13,solo,0,0,414,1,0,1.0,747,1,0,1.0
Run 1,Adrian Vale,13,solo,0,0,404,0,0,0.035461,624,0,0,0.044335
Run 1,Adrian Vale,13,solo,0,0,405,0,0,0.086207,633,0,0,0.035714
Run 1,Adrian Vale,13,solo,0,0,353,0,0,0.023256,668,0,0,0.020161
Run 1,Adrian Vale,13,solo,0,0,507,0,0,0.769231,747,1,0,1.0
Run 1,Adrian Vale,13,solo,0,0,387,0,0,0.031496,713,0,0,0.068807
Run 1,Adrian Vale,13,solo,0,0,288,0,0,0.083333,674,0,0,0.035398
Run 1,Adrian Vale,13,solo,0,0,382,0,0,0.056,734,0,0,0.053061
Run 1,Adrian Vale,14,solo,0,0,464,0,0,0.710843,653,0,0,0.603896
Run 1,Adrian Vale,14,solo,0,0,418,0,0,0.144144,539,0,0,0.04902
Run 1,Adrian Vale,14,solo,0,0,513,0,0,0.03125,560,0,0,0.067961
Run 1,Adrian Vale,14,solo,0,0,513,0,0,0.025157,542,0,0,0.062201
Run 1,Adrian Vale,14,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,14,solo,0,0,449,0,1,0.831325,626,0,0,0.109524
Run 1,Adrian Vale,14,solo,0,0,466,0,1,0.837209,653,1,0,1.0
Run 1,Adrian Vale,14,solo,0,0,374,0,0,0.088496,722,0,0,0.016529
Run 1,Adrian Vale,14,solo,0,0,370,0,0,0.069231,538,0,0,0.05
Run 1,Adrian Vale,14,solo,0,0,522,0,0,0.03871,640,0,0,0.038835
Run 1,Adrian Vale,14,solo,0,0,572,0,0,0.286765,653,1,0,1.0
Run 1,Adrian Vale,14,solo,0,0,288,0,0,0.16092,748,0,0,0.029046
Run 1,Adrian Vale,14,solo,0,0,342,0,0,0.066667,716,0,0,0.043668
Run 1,Adrian Vale,14,solo,0,0,390,0,0,0.032258,616,0,0,0.043689
Run 1,Adrian Vale,14,solo,1,0,537,0,0,0.633663,11,1,0,0.0
Run 1,Adrian Vale,14,solo,0,0,414,0,0,0.061069,654,0,0,0.051813
Run 1,Adrian Vale,14,solo,0,0,484,0,0,0.033058,671,0,0,0.074074
Run 1,Adrian Vale,14,solo,0,0,379,0,0,0.029197,641,0,0,0.057269
Run 1,Adrian Vale,15,solo,0,0,499,0,1,0.860465,590,0,0,0.103093
Run 1,Adrian Vale,15,solo,0,0,381,0,0,0.082645,546,0,0,0.047619
Run 1,Adrian Vale,15,solo,0,0,362,0,0,0.036364,626,0,0,0.063348
Run 1,Adrian Vale,15,solo,0,0,457,0,0,0.076923,811,0,0,0.022388
Run 1,Adrian Vale,15,solo,0,0,412,0,0,0.597826,687,0,0,0.091346
Run 1,Adrian Vale,15,solo,0,0,437,0,0,0.027778,500,0,0,0.025907
Run 1,Adrian Vale,15,solo,0,0,452,0,0,0.055046,557,0,0,0.028302
Run 1,Adrian Vale,15,solo,0,0,331,0,0,0.041322,568,0,0,0.026786
Run 1,Adrian Vale,15,solo,0,0,359,0,0,0.717949,590,1,0,1.0
Run 1,Adrian Vale,15,solo,0,0,315,0,0,0.043478,687,0,0,0.048035
Run 1,Adrian Vale,15,solo,0,0,314,0,0,0.068182,496,0,0,0.111842
Run 1,Adrian Vale,15,solo,0,0,416,0,0,0.068376,685,0,0,0.015152
Run 1,Adrian Vale,15,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,15,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Adrian Vale,15,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Adrian Vale,15,solo,0,0,450,0,0,0.091743,1046,0,0,0.023179
Run 1,Adrian Vale,15,solo,0,0,428,0,0,0.008929,622,0,0,0.040359
Run 1,Adrian Vale,15,solo,0,0,387,0,0,0.03876,624,0,0,0.061224
Run 1,Adrian Vale,16,solo,0,0,384,0,0,0.135135,694,0,0,0.153846
Run 1,Adrian Vale,16,solo,0,0,473,0,0,0.023438,802,0,0,0.075
Run 1,Adrian Vale,16,solo,0,0,453,0,0,0.053097,574,0,0,0.03271
Run 1,Adrian Vale,16,solo,0,0,223,0,0,0.09375,602,0,0,0.037383
Run 1,Adrian Vale,16,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,16,solo,0,0,414,0,1,0.859155,671,0,0,0.204082
Run 1,Adrian Vale,16,solo,0,0,400,0,1,0.910448,694,1,0,1.0
Run 1,Adrian Vale,16,solo,0,0,366,0,0,0.018868,737,0,0,0.032558
Run 1,Adrian Vale,16,solo,0,0,526,0,0,0.042553,640,0,0,0.03211
Run 1,Adrian Vale,16,solo,0,0,367,0,0,0.041322,730,0,0,0.060606
Run 1,Adrian Vale,16,solo,0,0,400,1,0,1.0,671,1,0,1.0
Run 1,Adrian Vale,16,solo,0,0,396,0,0,0.057143,637,0,0,0.048387
Run 1,Adrian Vale,16,solo,0,0,480,0,0,0.047244,762,0,0,0.033898
Run 1,Adrian Vale,16,solo,0,0,462,0,0,0.103175,608,0,0,0.038251
Run 1,Adrian Vale,16,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,16,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Adrian Vale,17,solo,0,0,400,1,0,1.0,703,0,0,0.610738
Run 1,Adrian Vale,17,solo,0,0,326,0,0,0.038462,868,0,0,0.065134
Run 1,Adrian Vale,17,solo,0,0,528,0,0,0.107914,714,0,0,0.022222
Run 1,Adrian Vale,17,solo,0,0,464,0,0,0.040268,788,0,0,0.066079
Run 1,Adrian Vale,17,solo,0,0,400,1,0,1.0,703,1,0,1.0
Run 1,Adrian Vale,17,solo,0,0,420,0,0,0.035398,627,0,0,0.036036
Run 1,Adrian Vale,17,solo,0,0,378,0,0,0.086614,669,0,0,0.018433
Run 1,Adrian Vale,17,solo,0,0,388,0,0,0.025424,848,0,0,0.035019
Run 1,Adrian Vale,17,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,17,solo,0,0,402,0,1,0.861111,703,1,0,1.0
Run 1,Adrian Vale,17,solo,0,0,400,1,0,1.0,703,1,0,1.0
Run 1,Adrian Vale,17,solo,0,0,362,0,0,0.072727,557,0,0,0.042654
Run 1,Adrian Vale,17,solo,0,0,353,0,0,0.070796,597,0,0,0.040909
Run 1,Adrian Vale,17,solo,0,0,452,0,0,0.057143,766,0,0,0.036885
Run 1,Adrian Vale,17,solo,0,0,307,0,0,0.081081,714,0,0,0.048387
Run 1,Adrian Vale,17,solo,0,0,489,0,0,0.10219,581,0,0,0.071429
Run 1,Adrian Vale,17,solo,0,0,420,0,0,0.090909,821,0,0,0.042553
Run 1,Adrian Vale,17,solo,0,0,354,0,0,0.075758,634,0,0,0.026316
Run 1,Adrian Vale,18,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,18,solo,0,0,309,0,1,0.833333,564,0,0,0.610687
Run 1,Adrian Vale,18,solo,0,0,445,0,0,0.201754,625,0,0,0.432624
Run 1,Adrian Vale,18,solo,0,0,330,0,0,0.071429,878,0,0,0.046218
Run 1,Adrian Vale,18,solo,0,0,400,0,0,0.00885,623,0,0,0.021368
Run 1,Adrian Vale,18,solo,0,0,541,0,0,0.048,706,0,0,0.026432
Run 1,Adrian Vale,18,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,18,solo,0,0,463,0,0,0.267241,738,0,0,0.247191
Run 1,Adrian Vale,18,solo,0,0,381,0,0,0.5,738,1,0,1.0
Run 1,Adrian Vale,18,solo,0,0,393,0,0,0.055556,624,0,0,0.027473
Run 1,Adrian Vale,18,solo,0,0,396,0,0,0.026846,633,0,0,0.049774
Run 1,Adrian Vale,18,solo,0,0,386,0,0,0.059322,617,0,0,0.028571
Run 1,Adrian Vale,18,solo,1,0,407,0,0,0.173077,11,1,0,0.0
Run 1,Adrian Vale,18,solo,0,0,323,0,0,0.042735,605,0,0,0.062802
Run 1,Adrian Vale,18,solo,0,0,408,0,0,0.126437,639,0,0,0.03653
Run 1,Adrian Vale,18,solo,0,0,545,0,0,0.051724,557,0,0,0.037209
Run 1,Adrian Vale,19,joint,0,0,381,0,0,0.0,562,0,0,0.0
Run 1,Adrian Vale,19,solo,0,0,335,0,0,0.657534,602,0,0,0.266667
Run 1,Adrian Vale,19,solo,0,0,407,1,0,1.0,602,1,0,1.0
Run 1,Adrian Vale,19,solo,0,0,411,0,0,0.078947,719,0,0,0.039648
Run 1,Adrian Vale,19,solo,0,0,384,0,0,0.111111,667,0,0,0.023256
Run 1,Adrian Vale,19,solo,0,0,482,0,0,0.044586,727,0,0,0.029167
Run 1,Adrian Vale,19,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,19,solo,0,0,409,0,1,0.861111,623,0,0,0.276471
Run 1,Adrian Vale,19,solo,0,0,366,0,1,0.910448,621,0,1,0.963636
Run 1,Adrian Vale,19,solo,0,0,277,0,0,0.058252,519,0,0,0.079365
Run 1,Adrian Vale,19,solo,0,0,384,0,0,0.057692,715,0,0,0.01626
Run 1,Adrian Vale,19,solo,0,0,394,0,0,0.06383,541,0,0,0.046632
Run 1,Adrian Vale,19,solo,0,0,366,1,0,1.0,621,1,0,1.0
Run 1,Adrian Vale,19,solo,0,0,368,0,0,0.07619,559,0,0,0.045
Run 1,Adrian Vale,19,solo,0,0,330,0,0,0.048387,626,0,0,0.036364
Run 1,Adrian Vale,19,solo,0,0,337,0,0,0.029126,636,0,0,0.039604
Run 1,Adrian Vale,20,solo,0,0,271,0,0,0.25,527,0,1,0.816514
Run 1,Adrian Vale,20,solo,0,0,415,0,0,0.052632,566,0,0,0.077348
Run 1,Adrian Vale,20,solo,0,0,460,0,0,0.050847,740,0,0,0.035
Run 1,Adrian Vale,20,solo,0,0,426,0,0,0.048387,642,0,0,0.097297
Run 1,Adrian Vale,20,solo,0,0,351,0,0,0.629032,527,1,0,1.0
Run 1,Adrian Vale,20,solo,0,0,434,0,0,0.042857,676,0,0,0.017182
Run 1,Adrian Vale,20,solo,0,0,383,0,0,0.053435,739,0,0,0.044053
Run 1,Adrian Vale,20,solo,0,0,378,0,0,0.13913,640,0,0,0.068627
Run 1,Adrian Vale,20,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,20,solo,0,0,353,0,1,0.84127,662,0,0,0.745763
Run 1,Adrian Vale,20,solo,0,0,349,0,1,0.933333,660,0,1,0.966102
Run 1,Adrian Vale,20,solo,0,0,274,0,0,0.038095,630,0,0,0.050926
Run 1,Adrian Vale,20,solo,0,0,425,0,0,0.049645,624,0,0,0.072464
Run 1,Adrian Vale,20,solo,0,0,393,0,0,0.030534,747,0,0,0.049327
Run 1,Adrian Vale,20,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,20,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Adrian Vale,21,solo,0,0,351,1,0,1.0,761,0,0,0.613139
Run 1,Adrian Vale,21,solo,0,0,501,0,0,0.067797,545,0,0,0.064655
Run 1,Adrian Vale,21,solo,0,0,505,0,0,0.050847,631,0,0,0.040816
Run 1,Adrian Vale,21,solo,0,0,376,0,0,0.147059,996,0,0,0.057034
Run 1,Adrian Vale,21,solo,0,0,351,1,0,1.0,761,1,0,1.0
Run 1,Adrian Vale,21,solo,0,0,482,0,0,0.015038,587,0,0,0.061947
Run 1,Adrian Vale,21,solo,0,0,458,0,0,0.066667,666,0,0,0.067873
Run 1,Adrian Vale,21,solo,0,0,350,0,0,0.061538,582,0,0,0.05641
Run 1,Adrian Vale,21,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,21,solo,0,0,456,0,1,0.875,717,0,0,0.042969
Run 1,Adrian Vale,21,solo,0,0,351,1,0,1.0,686,0,1,0.880597
Run 1,Adrian Vale,21,solo,0,0,492,0,0,0.069767,750,0,0,0.031873
Run 1,Adrian Vale,21,solo,0,0,326,0,0,0.099099,592,0,0,0.055
Run 1,Adrian Vale,21,solo,0,0,418,0,0,0.049587,642,0,0,0.053763
Run 1,Adrian Vale,21,solo,0,0,351,1,0,1.0,801,0,1,0.846154
Run 1,Adrian Vale,21,solo,0,0,467,0,0,0.067164,689,0,0,0.029126
Run 1,Adrian Vale,21,solo,0,0,446,0,0,0.093023,679,0,0,0.013393
Run 1,Adrian Vale,21,solo,0,0,380,0,0,0.063492,606,0,0,0.085561
Run 1,Adrian Vale,22,solo,0,0,349,1,0,1.0,645,0,0,0.609589
Run 1,Adrian Vale,22,solo,0,0,394,0,0,0.061404,675,0,0,0.04186
Run 1,Adrian Vale,22,solo,0,0,362,0,0,0.047619,499,0,0,0.035928
Run 1,Adrian Vale,22,solo,0,0,294,0,0,0.10989,619,0,0,0.036697
Run 1,Adrian Vale,22,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,22,solo,0,0,351,0,1,0.933333,647,0,1,0.965517
Run 1,Adrian Vale,22,solo,0,0,349,1,0,1.0,645,1,0,1.0
Run 1,Adrian Vale,22,solo,0,0,341,0,0,0.067416,590,0,0,0.02451
Run 1,Adrian Vale,22,solo,0,0,444,0,0,0.051282,663,0,0,0.070485
Run 1,Adrian Vale,22,solo,0,0,383,0,0,0.094118,566,0,0,0.05848
Run 1,Adrian Vale,22,solo,0,0,349,1,0,1.0,645,1,0,1.0
Run 1,Adrian Vale,22,solo,0,0,281,0,0,0.050505,675,0,0,0.060086
Run 1,Adrian Vale,22,solo,0,0,399,0,0,0.117117,573,0,0,0.07177
Run 1,Adrian Vale,22,solo,0,0,366,0,0,0.089888,599,0,0,0.058537
Run 1,Adrian Vale,22,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,22,solo,0,0,351,1,0,1.0,647,1,0,1.0
Run 1,Adrian Vale,23,joint,0,0,357,0,0,0.0,535,0,0,0.0
Run 1,Adrian Vale,23,solo,0,0,310,0,1,0.896552,734,0,0,0.589404
Run 1,Adrian Vale,23,solo,0,0,349,1,0,1.0,732,0,1,0.96875
Run 1,Adrian Vale,23,solo,0,0,358,0,0,0.058333,732,0,0,0.040323
Run 1,Adrian Vale,23,solo,0,0,378,0,0,0.082569,625,0,0,0.06383
Run 1,Adrian Vale,23,solo,0,0,328,0,0,0.056075,543,0,0,0.026882
Run 1,Adrian Vale,23,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,23,solo,0,0,336,0,0,0.057143,656,0,0,0.091743
Run 1,Adrian Vale,23,solo,0,0,349,1,0,1.0,732,1,0,1.0
Run 1,Adrian Vale,23,solo,0,0,258,0,0,0.048193,540,0,0,0.03125
Run 1,Adrian Vale,23,solo,0,0,399,0,0,0.145631,604,0,0,0.06701
Run 1,Adrian Vale,23,solo,0,0,341,0,0,0.128205,782,0,0,0.058594
Run 1,Adrian Vale,23,solo,0,0,349,1,0,1.0,732,1,0,1.0
Run 1,Adrian Vale,23,solo,0,0,341,0,0,0.029126,677,0,0,0.030303
Run 1,Adrian Vale,23,solo,0,0,438,0,0,0.097744,631,0,0,0.044118
Run 1,Adrian Vale,23,solo,0,0,374,0,0,0.06383,665,0,0,0.049107
Run 1,Adrian Vale,24,solo,0,0,350,0,1,0.870968,578,0,0,0.717742
Run 1,Adrian Vale,24,solo,0,0,395,0,0,0.035461,587,0,0,0.059459
Run 1,Adrian Vale,24,solo,0,0,521,0,0,0.060606,643,0,0,0.050926
Run 1,Adrian Vale,24,solo,0,0,482,0,0,0.075758,660,0,0,0.04186
Run 1,Adrian Vale,24,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,24,solo,0,0,351,1,0,1.0,580,0,1,0.960396
Run 1,Adrian Vale,24,solo,0,0,349,1,0,1.0,578,1,0,1.0
Run 1,Adrian Vale,24,solo,0,0,447,0,0,0.049296,697,0,0,0.026923
Run 1,Adrian Vale,24,solo,0,0,266,0,0,0.106796,420,0,0,0.038961
Run 1,Adrian Vale,24,solo,0,0,286,0,0,0.059406,518,0,0,0.030457
Run 1,Adrian Vale,24,solo,0,0,349,1,0,1.0,813,0,0,0.678082
Run 1,Adrian Vale,24,solo,0,0,406,0,0,0.041237,829,0,0,0.028571
Run 1,Adrian Vale,24,solo,0,0,322,0,0,0.050505,698,0,0,0.015873
Run 1,Adrian Vale,24,solo,0,0,332,0,0,0.105263,709,0,0,0.035088
Run 1,Adrian Vale,24,solo,0,0,416,0,0,0.72,813,1,0,1.0
Run 1,Adrian Vale,24,solo,0,0,348,0,0,0.027523,593,0,0,0.042553
Run 1,Adrian Vale,24,solo,0,0,438,0,0,0.070922,689,0,0,0.035433
Run 1,Adrian Vale,24,solo,0,0,392,0,0,0.095238,697,0,0,0.033019
Run 1,Adrian Vale,25,solo,0,0,349,1,0,1.0,656,0,0,0.507042
Run 1,Adrian Vale,25,solo,0,0,412,0,0,0.05,563,0,0,0.039801
Run 1,Adrian Vale,25,solo,0,0,345,0,0,0.046296,574,0,0,0.037634
Run 1,Adrian Vale,25,solo,0,0,293,0,0,0.103093,540,0,0,0.033981
Run 1,Adrian Vale,25,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Adrian Vale,25,solo,0,0,385,0,0,0.321429,591,0,0,0.009852
Run 1,Adrian Vale,25,solo,0,0,427,0,0,0.625,662,0,0,0.038647
Run 1,Adrian Vale,25,solo,0,0,309,0,0,0.132653,696,0,0,0.068182
Run 1,Adrian Vale,25,solo,0,0,427,0,0,0.07619,627,0,0,0.037915
Run 1,Adrian Vale,25,solo,0,0,472,0,0,0.019481,734,0,0,0.059322
Run 1,Adrian Vale,25,solo,0,0,416,1,0,1.0,656,1,0,1.0
Run 1,Adrian Vale,25,solo,0,0,244,0,0,0.0625,750,0,0,0.070093
Run 1,Adrian Vale,25,solo,0,0,378,0,0,0.090164,525,0,0,0.04712
Run 1,Adrian Vale,25,solo,0,0,286,0,0,0.126316,637,0,0,0.013274
Run 1,Adrian Vale,25,solo,0,0,375,0,1,0.915493,656,1,0,1.0
Run 1,Adrian Vale,25,solo,0,0,352,0,0,0.108696,584,0,0,0.043478
Run 1,Adrian Vale,25,solo,0,0,386,0,0,0.130841,607,0,0,0.053659
Run 1,Adrian Vale,25,solo,0,0,356,0,0,0.072072,643,0,0,0.046729
Run 1,Adrian Vale,26,solo,0,0,337,0,0,0.530303,583,0,0,0.257862
Run 1,Adrian Vale,26,solo,0,0,340,0,0,0.072072,944,0,0,0.039855
Run 1,Adrian Vale,26,solo,0,0,471,0,0,0.057377,661,0,0,0.043902
Run 1,Adrian Vale,26,solo,0,0,285,0,0,0.13,607,0,0,0.029557
Run 1,Adrian Vale,26,solo,0,0,378,0,1,0.90625,619,0,0,0.637681
